,No.,Time,Source,Destination,Protocol,Length,Info
10058,10374,28.04229998588562,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10059,10375,28.046436071395874,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10060,10376,28.049511909484863,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10061,10377,28.055064916610718,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10062,10378,28.057995080947876,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10063,10379,28.06375789642334,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10064,10380,28.066442012786865,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10065,10381,28.071624994277954,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10066,10382,28.0742290019989,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10067,10383,28.074839115142822,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10068,10384,28.080398082733154,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10069,10385,28.08322501182556,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10070,10386,28.08732295036316,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10071,10387,28.088771104812622,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10072,10388,28.090862035751343,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10073,10389,28.09161400794983,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10074,10390,28.097109079360962,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10075,10391,28.097115993499756,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10076,10392,28.098474979400635,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10077,10393,28.09873604774475,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10078,10394,28.10001802444458,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10079,10395,28.10486888885498,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10080,10396,28.10526394844055,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10081,10397,28.108640909194946,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10082,10398,28.114357948303223,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10083,10399,28.11720609664917,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10084,10400,28.122344970703125,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10085,10401,28.125633001327515,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10086,10402,28.130878925323486,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10087,10403,28.1313259601593,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10088,10404,28.13401699066162,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10089,10405,28.139323949813843,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10090,10406,28.142427921295166,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10091,10407,28.147727966308594,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10092,10408,28.150854110717773,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10093,10409,28.151350021362305,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10094,10410,28.15466809272766,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10095,10411,28.15622091293335,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10096,10412,28.15927004814148,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10097,10413,28.160141944885254,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10098,10414,28.162636041641235,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10099,10415,28.164833068847656,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10100,10416,28.167623043060303,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10101,10417,28.169282913208008,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10102,10418,28.173357009887695,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10103,10419,28.17609691619873,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10104,10420,28.17867088317871,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10105,10421,28.181545972824097,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10106,10422,28.18460202217102,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10107,10423,28.18998408317566,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10108,10424,28.193028926849365,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10109,10425,28.195278882980347,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10110,10426,28.19612693786621,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10111,10427,28.198607921600342,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10112,10428,28.201396942138672,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10113,10429,28.203166961669922,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10114,10430,28.206720113754272,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10115,10431,28.20976209640503,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10116,10432,28.215177059173584,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10117,10433,28.218192100524902,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10118,10434,28.22166609764099,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10119,10435,28.223509073257446,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10120,10436,28.224617958068848,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10121,10437,28.226567029953003,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10122,10438,28.23164391517639,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10123,10439,28.231663942337036,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10124,10440,28.23166799545288,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10125,10441,28.23183298110962,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10126,10442,28.234955072402954,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10127,10443,28.240365982055664,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10128,10444,28.243361949920654,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10129,10445,28.243907928466797,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10130,10446,28.248943090438843,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10131,10447,28.251748085021973,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10132,10448,28.25736904144287,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10133,10449,28.258953094482422,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10134,10450,28.2589590549469,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10135,10451,28.2601420879364,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10136,10452,28.2655611038208,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10137,10453,28.267684936523438,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10138,10454,28.26862406730652,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10139,10455,28.274178981781006,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10140,10456,28.277031898498535,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10141,10457,28.280422925949097,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10142,10458,28.28245496749878,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10143,10459,28.283823013305664,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10144,10460,28.285428047180176,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10145,10461,28.29082989692688,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10146,10462,28.293828010559082,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10147,10463,28.297219038009644,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10148,10464,28.29939889907837,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10149,10465,28.302220106124878,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10150,10466,28.307543992996216,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10151,10467,28.31058406829834,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10152,10468,28.316227912902832,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10153,10469,28.31895899772644,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10154,10470,28.322896003723145,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10155,10471,28.322906970977783,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10156,10472,28.323126077651978,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10157,10473,28.324336051940918,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10158,10474,28.32512092590332,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10159,10475,28.327346086502075,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10160,10476,28.332966089248657,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10161,10477,28.335757970809937,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10162,10478,28.34150505065918,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10163,10479,28.344144105911255,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10164,10480,28.34739089012146,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10165,10481,28.34945297241211,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10166,10482,28.34973692893982,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10167,10483,28.352572917938232,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10168,10484,28.35308289527893,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10169,10485,28.358277082443237,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10170,10486,28.361058950424194,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10171,10487,28.366713047027588,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10172,10488,28.369457960128784,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10173,10489,28.37488603591919,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10174,10490,28.37783408164978,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10175,10491,28.383485078811646,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10176,10492,28.38624095916748,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10177,10493,28.38689088821411,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10178,10494,28.387110948562622,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10179,10495,28.391597986221313,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10180,10496,28.394629955291748,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10181,10497,28.40031599998474,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10182,10498,28.403023958206177,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10183,10499,28.40852999687195,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10184,10500,28.411416053771973,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10185,10501,28.4161319732666,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10186,10502,28.416141033172607,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10187,10503,28.41704297065735,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10188,10504,28.418694972991943,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10189,10505,28.41870403289795,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10190,10506,28.419806957244873,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10191,10507,28.425283908843994,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10192,10508,28.425298929214478,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10193,10509,28.428210020065308,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10194,10510,28.433608055114746,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10195,10511,28.43661594390869,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10196,10512,28.442171096801758,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10197,10513,28.445103883743286,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10198,10514,28.449527978897095,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10199,10515,28.45073390007019,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10200,10516,28.452472925186157,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10201,10517,28.452903032302856,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10202,10518,28.45345902442932,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10203,10519,28.459079027175903,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10204,10520,28.459604024887085,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10205,10521,28.45961093902588,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10206,10522,28.461846113204956,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10207,10523,28.467391967773438,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10208,10524,28.47023296356201,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10209,10525,28.472086906433105,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10210,10526,28.475769996643066,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10211,10527,28.475780963897705,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10212,10528,28.478636980056763,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10213,10529,28.481064081192017,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10214,10530,28.483752965927124,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10215,10531,28.48416304588318,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10216,10532,28.487098932266235,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10217,10533,28.48754096031189,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10218,10534,28.492499113082886,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10219,10535,28.495497941970825,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10220,10536,28.500900983810425,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10221,10537,28.50386095046997,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10222,10538,28.50920295715332,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10223,10539,28.51232409477234,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10224,10540,28.515952110290527,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10225,10541,28.517695903778076,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10226,10542,28.520704984664917,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10227,10543,28.522160053253174,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10228,10544,28.523662090301514,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10229,10545,28.52607798576355,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10230,10546,28.529123067855835,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10231,10547,28.53471302986145,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10232,10548,28.53751301765442,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10233,10549,28.54271101951599,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10234,10550,28.542927026748657,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10235,10551,28.544091939926147,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10236,10552,28.54591393470764,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10237,10553,28.551461935043335,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10238,10554,28.55430293083191,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10239,10555,28.559914112091064,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10240,10556,28.56270408630371,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10241,10557,28.56800603866577,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10242,10558,28.5711030960083,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10243,10559,28.576658964157104,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10244,10560,28.579505920410156,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10245,10561,28.585059881210327,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10246,10562,28.58617901802063,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10247,10563,28.58978009223938,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10248,10564,28.59111189842224,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10249,10565,28.593602895736694,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10250,10566,28.596263885498047,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10251,10567,28.599257946014404,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10252,10568,28.599265098571777,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10253,10569,28.60188102722168,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10254,10570,28.604641914367676,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10255,10571,28.60997200012207,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10256,10572,28.611737966537476,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10257,10573,28.61300492286682,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10258,10574,28.61607599258423,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10259,10575,28.61835289001465,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10260,10576,28.618829011917114,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10261,10577,28.621402978897095,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10262,10578,28.62666606903076,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10263,10579,28.626797914505005,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10264,10580,28.627556085586548,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10265,10581,28.629789113998413,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10266,10582,28.635385990142822,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10267,10583,28.638200998306274,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10268,10584,28.641977071762085,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10269,10585,28.643590927124023,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10270,10586,28.644073009490967,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10271,10587,28.64659595489502,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10272,10588,28.65156602859497,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10273,10589,28.65164804458618,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10274,10590,28.65203094482422,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10275,10591,28.65496802330017,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10276,10592,28.660484075546265,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10277,10593,28.663341999053955,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10278,10594,28.664268970489502,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10279,10595,28.668796062469482,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10280,10596,28.669651985168457,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10281,10597,28.67172598838806,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10282,10598,28.67733597755432,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10283,10599,28.68014097213745,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10284,10600,28.680557012557983,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10285,10601,28.68582797050476,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10286,10602,28.688589096069336,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10287,10603,28.69159197807312,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10288,10604,28.694168090820312,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10289,10605,28.69697594642639,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10290,10606,28.702372074127197,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10291,10607,28.70541501045227,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10292,10608,28.707061052322388,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10293,10609,28.707425117492676,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10294,10610,28.71080708503723,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10295,10611,28.713783025741577,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10296,10612,28.713968992233276,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10297,10613,28.716672897338867,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10298,10614,28.719419956207275,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10299,10615,28.722201108932495,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10300,10616,28.727065086364746,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10301,10617,28.727479934692383,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10302,10618,28.72811508178711,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10303,10619,28.730572938919067,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10304,10620,28.736100912094116,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10305,10621,28.73904299736023,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10306,10622,28.743725061416626,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10307,10623,28.744626998901367,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10308,10624,28.74519991874695,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10309,10625,28.747436046600342,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10310,10626,28.752556085586548,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10311,10627,28.755162954330444,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10312,10628,28.755903959274292,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10313,10629,28.76128602027893,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10314,10630,28.764300107955933,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10315,10631,28.76985001564026,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10316,10632,28.770850896835327,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10317,10633,28.770993947982788,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10318,10634,28.772123098373413,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10319,10635,28.772727966308594,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10320,10636,28.77822709083557,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10321,10637,28.778429985046387,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10322,10638,28.781114101409912,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10323,10639,28.786744117736816,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10324,10640,28.78960609436035,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10325,10641,28.7951819896698,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10326,10642,28.798022031784058,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10327,10643,28.803467988967896,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10328,10644,28.803515911102295,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10329,10645,28.80641198158264,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10330,10646,28.81174397468567,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10331,10647,28.814805030822754,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10332,10648,28.818597078323364,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10333,10649,28.820240020751953,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10334,10650,28.823188066482544,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10335,10651,28.828743934631348,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10336,10652,28.831562995910645,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10337,10653,28.833538055419922,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10338,10654,28.836859941482544,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10339,10655,28.84002709388733,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10340,10656,28.843693017959595,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10341,10657,28.84530806541443,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10342,10658,28.848390102386475,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10343,10659,28.85408592224121,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10344,10660,28.856311082839966,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10345,10661,28.85676598548889,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10346,10662,28.86219096183777,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10347,10663,28.865099906921387,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10348,10664,28.86511206626892,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10349,10665,28.86747908592224,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10350,10666,28.870770931243896,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10351,10667,28.87161087989807,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10352,10668,28.873563051223755,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10353,10669,28.878940105438232,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10354,10670,28.8820219039917,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10355,10671,28.88258194923401,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10356,10672,28.88763999938965,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10357,10673,28.890403985977173,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10358,10674,28.895909070968628,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10359,10675,28.897557973861694,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10360,10676,28.898787021636963,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10361,10677,28.901040077209473,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10362,10678,28.904114961624146,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10363,10679,28.906133890151978,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10364,10680,28.907206058502197,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10365,10681,28.912750959396362,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10366,10682,28.915661096572876,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10367,10683,28.921133041381836,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
10368,10684,28.92404794692993,192.168.1.235,192.168.1.80,TCP,54,[SYN]
10369,10685,28.92561388015747,10.128.0.2,10.0.0.2,TCP,58,[SYN][ACK]
