"No.","Time","Source","Destination","Protocol","Length","Info"
"7149","102.096841","3.64.143.176","192.168.100.209","TCP","54","[TCP Dup ACK 1822#4] 443  >  53443 [ACK] Seq=1 Ack=1 Win=8 Len=0"
"7150","102.096895","192.168.100.209","3.64.143.176","TCP","54","[TCP Dup ACK 1823#4] 53443  >  443 [ACK] Seq=1 Ack=2 Win=510 Len=0"
"7151","102.139786","192.168.100.209","224.0.0.251","MDNS","793","Standard query response 0x0000 TXT, cache flush PTR _nvstream_dbd._tcp.local PTR 3.27.0.120-LAPTOP-89FMVJ78.6ded3969-3926-4b24-8784-b8191080b81a._nvstream_dbd._tcp.local SRV, cache flush 0 0 47989 LAPTOP-89FMVJ78.local PTR, cache flush LAPTOP-89FMVJ78.local PTR, cache flush LAPTOP-89FMVJ78.local PTR, cache flush LAPTOP-89FMVJ78.local PTR, cache flush LAPTOP-89FMVJ78.local PTR, cache flush LAPTOP-89FMVJ78.local A, cache flush 192.168.100.209 AAAA, cache flush 2400:adc1:419:5200::4 AAAA, cache flush 2400:adc1:419:5200:32a7:2789:556b:9318 AAAA, cache flush 2400:adc1:419:5200:3ceb:c484:7c96:6905 AAAA, cache flush fe80::6dfc:c1e8:75c2:aac7 NSEC, cache flush 3.27.0.120-LAPTOP-89FMVJ78.6ded3969-3926-4b24-8784-b8191080b81a._nvstream_dbd._tcp.local NSEC, cache flush 209.100.168.192.in-addr.arpa NSEC, cache flush 4.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2.5.9.1.4.0.1.C.D.A.0.0.4.2.ip6.arpa NSEC, cache flush 8.1.3.9.B.6.5.5.9.8.7.2.7.A.2.3.0.0.2.5.9.1.4.0.1.C.D.A.0.0.4.2.ip6.arpa NSEC, cache flush 5.0.9.6.6.9.C.7.4.8.4.C.B.E.C.3.0.0.2.5.9.1.4.0.1.C.D.A.0.0.4.2.ip6.arpa NSEC, cache flush 7.C.A.A.2.C.5.7.8.E.1.C.C.F.D.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush LAPTOP-89FMVJ78.local"
"7152","102.177104","192.168.100.198","192.168.100.209","UDP","42","45084  >  420 Len=0"
"7153","102.177104","192.168.100.198","192.168.100.209","UDP","42","38691  >  420 Len=0"
"7154","102.185642","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7155","102.194855","192.168.100.198","192.168.100.209","UDP","42","33259  >  420 Len=0"
"7156","102.250618","192.168.100.198","192.168.100.209","UDP","42","64754  >  420 Len=0"
"7157","102.293269","192.168.100.198","192.168.100.209","UDP","42","49276  >  420 Len=0"
"7158","102.328370","192.168.100.198","192.168.100.209","UDP","42","32465  >  420 Len=0"
"7159","102.432364","192.168.100.198","192.168.100.209","UDP","42","29592  >  420 Len=0"
"7160","102.457915","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7161","102.473812","192.168.100.198","192.168.100.209","UDP","42","62427  >  420 Len=0"
"7162","102.575804","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7163","102.715859","192.168.100.198","192.168.100.209","UDP","42","27493  >  420 Len=0"
"7164","102.725365","192.168.100.198","192.168.100.209","UDP","42","38948  >  420 Len=0"
"7165","102.780058","192.168.100.198","192.168.100.209","UDP","42","63817  >  420 Len=0"
"7166","102.811296","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=359/26369, ttl=128 (reply in 7170)"
"7167","102.932960","192.168.100.198","192.168.100.209","UDP","42","2398  >  420 Len=0"
"7168","102.932960","192.168.100.198","192.168.100.209","UDP","42","5219  >  420 Len=0"
"7169","102.932960","192.168.100.198","192.168.100.209","UDP","42","58783  >  420 Len=0"
"7170","102.941970","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=359/26369, ttl=52 (request in 7166)"
"7171","102.942180","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7172","103.050287","192.168.100.198","192.168.100.209","UDP","42","7774  >  420 Len=0"
"7173","103.101497","192.168.100.198","192.168.100.209","UDP","42","64119  >  420 Len=0"
"7174","103.101497","192.168.100.198","192.168.100.209","UDP","42","3077  >  420 Len=0"
"7175","103.101497","192.168.100.198","192.168.100.209","UDP","42","31039  >  420 Len=0"
"7176","103.101497","192.168.100.198","192.168.100.209","UDP","42","21128  >  420 Len=0"
"7177","103.101497","192.168.100.198","192.168.100.209","UDP","42","48138  >  420 Len=0"
"7178","103.101497","192.168.100.198","192.168.100.209","UDP","42","54105  >  420 Len=0"
"7179","103.101497","192.168.100.198","192.168.100.209","UDP","42","24341  >  420 Len=0"
"7180","103.152099","192.168.100.198","192.168.100.209","UDP","42","22499  >  420 Len=0"
"7181","103.232684","192.168.100.198","192.168.100.209","UDP","42","9634  >  420 Len=0"
"7182","103.249013","192.168.100.198","192.168.100.209","UDP","42","12512  >  420 Len=0"
"7183","103.289191","192.168.100.198","192.168.100.209","UDP","42","55493  >  420 Len=0"
"7184","103.331965","192.168.100.198","192.168.100.209","UDP","42","13633  >  420 Len=0"
"7185","103.375996","192.168.100.198","192.168.100.209","UDP","42","65300  >  420 Len=0"
"7186","103.434848","192.168.100.198","192.168.100.209","UDP","42","59745  >  420 Len=0"
"7187","103.478335","192.168.100.198","192.168.100.209","UDP","42","26006  >  420 Len=0"
"7188","103.551464","192.168.100.198","192.168.100.209","UDP","42","47659  >  420 Len=0"
"7189","103.713444","192.168.100.198","192.168.100.209","UDP","42","62143  >  420 Len=0"
"7190","103.713444","192.168.100.198","192.168.100.209","UDP","42","23679  >  420 Len=0"
"7191","103.747392","192.168.100.198","192.168.100.209","UDP","42","3174  >  420 Len=0"
"7192","103.754932","192.168.100.198","192.168.100.209","UDP","42","40003  >  420 Len=0"
"7193","103.795809","192.168.100.198","192.168.100.209","UDP","42","58932  >  420 Len=0"
"7194","103.822040","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=360/26625, ttl=128 (reply in 7198)"
"7195","103.837802","192.168.100.198","192.168.100.209","UDP","42","13193  >  420 Len=0"
"7196","103.885603","192.168.100.198","192.168.100.209","UDP","42","27815  >  420 Len=0"
"7197","103.924421","192.168.100.198","192.168.100.209","UDP","42","38713  >  420 Len=0"
"7198","103.945078","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=360/26625, ttl=52 (request in 7194)"
"7199","103.972275","192.168.100.198","192.168.100.209","UDP","42","38937  >  420 Len=0"
"7200","104.015741","192.168.100.198","192.168.100.209","UDP","42","2569  >  420 Len=0"
"7201","104.055730","192.168.100.198","192.168.100.209","UDP","42","2214  >  420 Len=0"
"7202","104.107987","192.168.100.198","192.168.100.209","UDP","42","55305  >  420 Len=0"
"7203","104.195741","192.168.100.198","192.168.100.209","UDP","42","30465  >  420 Len=0"
"7204","104.242573","192.168.100.198","192.168.100.209","UDP","42","49805  >  420 Len=0"
"7205","104.275653","192.168.100.198","192.168.100.209","UDP","42","6985  >  420 Len=0"
"7206","104.319892","192.168.100.198","192.168.100.209","UDP","42","32145  >  420 Len=0"
"7207","104.363725","192.168.100.198","192.168.100.209","UDP","42","15985  >  420 Len=0"
"7208","104.419680","192.168.100.198","192.168.100.209","UDP","42","21214  >  420 Len=0"
"7209","104.463652","192.168.100.198","192.168.100.209","UDP","42","26634  >  420 Len=0"
"7210","104.506294","192.168.100.198","192.168.100.209","UDP","42","53671  >  420 Len=0"
"7211","104.557630","192.168.100.198","192.168.100.209","UDP","42","4896  >  420 Len=0"
"7212","104.592672","192.168.100.252","224.0.0.251","MDNS","103","Standard query 0x0004 PTR _233637DE._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"7213","104.598938","20.250.77.142","192.168.100.209","TLSv1.2","113","Application Data"
"7214","104.599392","192.168.100.209","20.250.77.142","TLSv1.2","120","Ignored Unknown Record"
"7215","104.611753","192.168.100.198","192.168.100.209","UDP","42","30859  >  420 Len=0"
"7216","104.661847","192.168.100.198","192.168.100.209","UDP","42","8584  >  420 Len=0"
"7217","104.684641","fe80::6dfc:c1e8:75c2:aac7","fe80::1","DNS","100","Standard query 0x0601 A ls.dtrace.nvidia.com"
"7218","104.684918","fe80::6dfc:c1e8:75c2:aac7","fe80::1","DNS","100","Standard query 0xaad6 AAAA ls.dtrace.nvidia.com"
"7219","104.692107","fe80::1","fe80::6dfc:c1e8:75c2:aac7","DNS","100","Standard query response 0x0601 A ls.dtrace.nvidia.com"
"7220","104.692107","fe80::1","fe80::6dfc:c1e8:75c2:aac7","DNS","100","Standard query response 0xaad6 AAAA ls.dtrace.nvidia.com"
"7221","104.716932","192.168.100.198","192.168.100.209","UDP","42","53257  >  420 Len=0"
"7222","104.740049","20.250.77.142","192.168.100.209","TCP","54","443  >  53556 [ACK] Seq=60 Ack=68 Win=59 Len=0"
"7223","104.753638","192.168.100.198","192.168.100.209","UDP","42","54200  >  420 Len=0"
"7224","104.807871","192.168.100.198","192.168.100.209","UDP","42","63263  >  420 Len=0"
"7225","104.836727","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=361/26881, ttl=128 (reply in 7229)"
"7226","104.862428","192.168.100.198","192.168.100.209","UDP","42","53118  >  420 Len=0"
"7227","104.903053","192.168.100.198","192.168.100.209","UDP","42","41462  >  420 Len=0"
"7228","104.954261","192.168.100.198","192.168.100.209","UDP","42","3458  >  420 Len=0"
"7229","104.965634","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=361/26881, ttl=52 (request in 7225)"
"7230","104.987917","192.168.100.198","192.168.100.209","UDP","42","25869  >  420 Len=0"
"7231","105.036715","192.168.100.198","192.168.100.209","UDP","42","3051  >  420 Len=0"
"7232","105.072514","192.168.100.198","192.168.100.209","UDP","42","8997  >  420 Len=0"
"7233","105.128125","192.168.100.198","192.168.100.209","UDP","42","47881  >  420 Len=0"
"7234","105.163697","192.168.100.198","192.168.100.209","UDP","42","38982  >  420 Len=0"
"7235","105.219653","192.168.100.198","192.168.100.209","UDP","42","40339  >  420 Len=0"
"7236","105.268261","192.168.100.198","192.168.100.209","UDP","42","63014  >  420 Len=0"
"7237","105.319635","192.168.100.198","192.168.100.209","UDP","42","58930  >  420 Len=0"
"7238","105.355667","192.168.100.198","192.168.100.209","UDP","42","6578  >  420 Len=0"
"7239","105.415946","192.168.100.198","192.168.100.209","UDP","42","46460  >  420 Len=0"
"7240","105.459643","192.168.100.198","192.168.100.209","UDP","42","38330  >  420 Len=0"
"7241","105.495763","192.168.100.198","192.168.100.209","UDP","42","34850  >  420 Len=0"
"7242","105.544213","192.168.100.198","192.168.100.209","UDP","42","17006  >  420 Len=0"
"7243","105.583593","192.168.100.198","192.168.100.209","UDP","42","21570  >  420 Len=0"
"7244","105.632221","192.168.100.198","192.168.100.209","UDP","42","4682  >  420 Len=0"
"7245","105.664737","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
"7246","105.699932","192.168.100.198","192.168.100.209","UDP","42","61130  >  420 Len=0"
"7247","105.747286","192.168.100.198","192.168.100.209","UDP","42","6667  >  420 Len=0"
"7248","105.783793","192.168.100.198","192.168.100.209","UDP","42","23602  >  420 Len=0"
"7249","105.807798","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","89","443  >  55143 Len=27"
"7250","105.848842","192.168.100.198","192.168.100.209","UDP","42","27348  >  420 Len=0"
"7251","105.853208","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=362/27137, ttl=128 (reply in 7254)"
"7252","105.899544","192.168.100.198","192.168.100.209","UDP","42","15300  >  420 Len=0"
"7253","105.946538","192.168.100.198","192.168.100.209","UDP","42","50111  >  420 Len=0"
"7254","105.983853","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=362/27137, ttl=52 (request in 7251)"
"7255","105.996061","192.168.100.198","192.168.100.209","UDP","42","62145  >  420 Len=0"
"7256","106.042716","192.168.100.198","192.168.100.209","UDP","42","21304  >  420 Len=0"
"7257","106.096691","192.168.100.198","192.168.100.209","UDP","42","36100  >  420 Len=0"
"7258","106.147442","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4018:807::200a","UDP","91","62678  >  443 Len=29"
"7259","106.158870","192.168.100.198","192.168.100.209","UDP","42","63426  >  420 Len=0"
"7260","106.215777","192.168.100.198","192.168.100.209","UDP","42","24227  >  420 Len=0"
"7261","106.264320","192.168.100.198","192.168.100.209","UDP","42","46916  >  420 Len=0"
"7262","106.293925","2a00:1450:4018:807::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","87","443  >  62678 Len=25"
"7263","106.315675","192.168.100.198","192.168.100.209","UDP","42","50336  >  420 Len=0"
"7264","106.365320","192.168.100.198","192.168.100.209","UDP","42","47132  >  420 Len=0"
"7265","106.421754","192.168.100.198","192.168.100.209","UDP","42","42569  >  420 Len=0"
"7266","106.472639","192.168.100.198","192.168.100.209","UDP","42","58716  >  420 Len=0"
"7267","106.513341","192.168.100.198","192.168.100.209","UDP","42","38041  >  420 Len=0"
"7268","106.553432","192.168.100.198","192.168.100.209","UDP","42","3176  >  420 Len=0"
"7269","106.608773","192.168.100.198","192.168.100.209","UDP","42","54901  >  420 Len=0"
"7270","106.649832","192.168.100.198","192.168.100.209","UDP","42","34454  >  420 Len=0"
"7271","106.706149","192.168.100.198","192.168.100.209","UDP","42","47168  >  420 Len=0"
"7272","106.745093","192.168.100.198","192.168.100.209","UDP","42","19895  >  420 Len=0"
"7273","106.785621","192.168.100.198","192.168.100.209","UDP","42","49362  >  420 Len=0"
"7274","106.832473","192.168.100.198","192.168.100.209","UDP","42","56523  >  420 Len=0"
"7275","106.872340","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=363/27393, ttl=128 (reply in 7279)"
"7276","106.873748","192.168.100.198","192.168.100.209","UDP","42","59083  >  420 Len=0"
"7277","106.935918","192.168.100.198","192.168.100.209","UDP","42","29176  >  420 Len=0"
"7278","106.960056","192.168.100.198","192.168.100.209","UDP","42","59761  >  420 Len=0"
"7279","106.995994","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=363/27393, ttl=52 (request in 7275)"
"7280","107.009641","192.168.100.198","192.168.100.209","UDP","42","57310  >  420 Len=0"
"7281","107.061068","192.168.100.198","192.168.100.209","UDP","42","30301  >  420 Len=0"
"7282","107.113706","192.168.100.198","192.168.100.209","UDP","42","61578  >  420 Len=0"
"7283","107.154957","192.168.100.198","192.168.100.209","UDP","42","6388  >  420 Len=0"
"7284","107.196600","192.168.100.198","192.168.100.209","UDP","42","63422  >  420 Len=0"
"7285","107.237021","192.168.100.198","192.168.100.209","UDP","42","43767  >  420 Len=0"
"7286","107.293260","192.168.100.198","192.168.100.209","UDP","42","58485  >  420 Len=0"
"7287","107.344733","192.168.100.198","192.168.100.209","UDP","42","63833  >  420 Len=0"
"7288","107.383613","192.168.100.198","192.168.100.209","UDP","42","52217  >  420 Len=0"
"7289","107.446752","192.168.100.198","192.168.100.209","UDP","42","9587  >  420 Len=0"
"7290","107.476119","192.168.100.198","192.168.100.209","UDP","42","46602  >  420 Len=0"
"7291","107.511602","192.168.100.198","192.168.100.209","UDP","42","53723  >  420 Len=0"
"7292","107.567531","192.168.100.198","192.168.100.209","UDP","42","26384  >  420 Len=0"
"7293","107.615442","192.168.100.198","192.168.100.209","UDP","42","10934  >  420 Len=0"
"7294","107.680036","192.168.100.198","192.168.100.209","UDP","42","51340  >  420 Len=0"
"7295","107.726805","192.168.100.198","192.168.100.209","UDP","42","53446  >  420 Len=0"
"7296","107.831341","192.168.100.198","192.168.100.209","UDP","42","23753  >  420 Len=0"
"7297","107.891770","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=364/27649, ttl=128 (reply in 7302)"
"7298","107.895586","192.168.100.198","192.168.100.209","UDP","42","62981  >  420 Len=0"
"7299","107.971830","192.168.100.198","192.168.100.209","UDP","42","38418  >  420 Len=0"
"7300","107.987043","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:15:face:b00c:0:6206","TLSv1.2","103","Application Data"
"7301","108.007615","192.168.100.198","192.168.100.209","UDP","42","31623  >  420 Len=0"
"7302","108.016161","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=364/27649, ttl=52 (request in 7297)"
"7303","108.017285","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TCP","74","443  >  53487 [ACK] Seq=152 Ack=2130 Win=657 Len=0"
"7304","108.067740","192.168.100.198","192.168.100.209","UDP","42","37625  >  420 Len=0"
"7305","108.121376","192.168.100.198","192.168.100.209","UDP","42","56516  >  420 Len=0"
"7306","108.175711","192.168.100.198","192.168.100.209","UDP","42","352  >  420 Len=0"
"7307","108.193511","2a03:2880:f06b:15:face:b00c:0:6206","2400:adc1:419:5200:3ceb:c484:7c96:6905","TLSv1.2","99","Application Data"
"7308","108.219855","192.168.100.198","192.168.100.209","UDP","42","47890  >  420 Len=0"
"7309","108.234669","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a03:2880:f06b:15:face:b00c:0:6206","TCP","74","53487  >  443 [ACK] Seq=2130 Ack=177 Win=514 Len=0"
"7310","108.259584","192.168.100.198","192.168.100.209","UDP","42","16987  >  420 Len=0"
"7311","108.308495","192.168.100.198","192.168.100.209","UDP","42","25205  >  420 Len=0"
"7312","108.359425","192.168.100.198","192.168.100.209","UDP","42","24651  >  420 Len=0"
"7313","108.412138","192.168.100.198","192.168.100.209","UDP","42","65021  >  420 Len=0"
"7314","108.449622","192.168.100.198","192.168.100.209","UDP","42","18680  >  420 Len=0"
"7315","108.506039","192.168.100.198","192.168.100.209","UDP","42","34031  >  420 Len=0"
"7316","108.562857","192.168.100.198","192.168.100.209","UDP","42","51525  >  420 Len=0"
"7317","108.630730","192.168.100.198","192.168.100.209","UDP","42","42120  >  420 Len=0"
"7318","108.692567","192.168.100.198","192.168.100.209","UDP","42","42934  >  420 Len=0"
"7319","108.742340","192.168.100.198","192.168.100.209","UDP","42","9367  >  420 Len=0"
"7320","108.845319","192.168.100.198","192.168.100.209","UDP","42","24131  >  420 Len=0"
"7321","108.861665","192.168.100.198","192.168.100.209","UDP","42","17738  >  420 Len=0"
"7322","108.901804","192.168.100.209","4.2.2.2","ICMP","74","Echo (ping) request  id=0x0001, seq=365/27905, ttl=128 (reply in 7326)"
"7323","108.905839","192.168.100.198","192.168.100.209","UDP","42","3815  >  420 Len=0"
"7324","108.923973","192.168.100.198","192.168.100.209","UDP","42","31080  >  420 Len=0"
"7325","108.988023","192.168.100.198","192.168.100.209","UDP","42","29294  >  420 Len=0"
"7326","109.029875","4.2.2.2","192.168.100.209","ICMP","74","Echo (ping) reply    id=0x0001, seq=365/27905, ttl=52 (request in 7322)"
"7327","109.035651","192.168.100.198","192.168.100.209","UDP","42","11037  >  420 Len=0"
"7328","109.076513","192.168.100.198","192.168.100.209","UDP","42","42400  >  420 Len=0"
"7329","109.129712","192.168.100.198","192.168.100.209","UDP","42","24330  >  420 Len=0"
"7330","109.157213","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","122","443  >  55143 Len=60"
"7331","109.157875","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","96","443  >  55143 Len=34"
"7332","109.157875","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","181","443  >  55143 Len=119"
"7333","109.162012","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","330","55143  >  443 Len=268"
"7334","109.162663","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","122","443  >  55143 Len=60"
"7335","109.162663","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","186","443  >  55143 Len=124"
"7336","109.162663","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","122","443  >  55143 Len=60"
"7337","109.162663","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","277","443  >  55143 Len=215"
"7338","109.166633","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","332","55143  >  443 Len=270"
"7339","109.167092","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","327","55143  >  443 Len=265"
"7340","109.188186","192.168.100.198","192.168.100.209","UDP","42","20639  >  420 Len=0"
"7341","109.226134","192.168.100.198","192.168.100.209","UDP","42","22737  >  420 Len=0"
"7342","109.259555","192.168.100.198","192.168.100.209","UDP","42","35944  >  420 Len=0"
"7343","109.284697","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","90","443  >  55143 Len=28"
"7344","109.284697","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","90","443  >  55143 Len=28"
"7345","109.284697","2a00:1450:4019:809::200a","2400:adc1:419:5200:3ceb:c484:7c96:6905","UDP","90","443  >  55143 Len=28"
"7346","109.309781","192.168.100.198","192.168.100.209","UDP","42","18383  >  420 Len=0"
"7347","109.322832","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","95","55143  >  443 Len=33"
"7348","109.358257","192.168.100.198","192.168.100.209","UDP","42","6145  >  420 Len=0"
"7349","109.405675","192.168.100.198","192.168.100.209","UDP","42","36339  >  420 Len=0"
"7350","109.443715","192.168.100.198","192.168.100.209","UDP","42","55169  >  420 Len=0"
"7351","109.494909","2400:adc1:419:5200:3ceb:c484:7c96:6905","2a00:1450:4019:809::200a","UDP","91","55143  >  443 Len=29"
